0.1506389916528322,0.27985478119062746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047999930706484565,0.0,0.0,0.0,0.0,0.0,0.02743657308138739
0.0,0.125283880008949,0.1221852372813049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339115645493653,0.0,0.0,0.016787436490805063,0.057002051501901116
0.32163379896753125,0.3698146881220115,0.0,0.0,0.07871450401126623,0.18655210051453733,0.027993335444042138,0.0,0.17747507461810588,0.0,0.0,0.0,0.06194785862650783,0.0,0.05529242400860408,0.16854090037566763,0.05461865552984966
0.0,0.0,0.08161943967776068,0.0,0.08893949097556757,0.16627329991569248,0.0,0.0,0.08662432245394687,0.0,0.02286193059095776,0.07455254633764044,0.18784209304453425,0.0,0.0,0.08502587094686354,0.0
0.0,0.0,0.06145760472098214,0.0,0.0,0.0,0.01741701648482329,0.0,0.0,0.0,0.0,0.17472094433871932,0.03411201355567115,0.0,0.0,0.0,0.1542824785391373
0.0,0.0,0.0,0.0,0.0,0.14617123315407085,0.1072875494376659,0.0,0.07306304270985772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13703649616601546,0.05462869594117888,0.0,0.0,0.0,0.012312479176953117,0.0,0.0,0.0,0.227814811886402,0.0,0.0,0.0,0.0,0.0,0.06882255470606044
0.0,0.0,0.0,0.0,0.0,0.08523293800960507,0.20980575013930056,0.0,0.0,0.0,0.013275332614673868,0.06296659328055088,0.1574107108851177,0.0,0.0,0.0,0.0
0.0,0.050994929184698876,0.0,0.0,0.0,0.0,0.0,0.04914488795818269,0.09340684929083529,0.02698965904831958,0.20887157680295226,0.1990099163077255,0.14919652014912144,0.0,0.0,0.0,0.061858271185364064
0.5215893916276964,0.578891648828584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719906559713871,0.0,0.09809753717530711,0.0,0.0,0.0,0.08421458284738563
0.0,0.10672369210481528,0.08346405888015736,0.21360717754904396,0.0,0.0,0.0,0.0,0.0,0.0,0.21519010909935984,0.2113185395705004,0.12199660853571995,0.0,0.0,0.0,0.0
0.0,0.0,0.0077441772166275125,0.0,0.0,0.0,0.09790013330646348,0.09874742297893409,0.01404739764778074,0.0,0.08824586924748166,0.008761070007374066,0.0,0.0,0.011603267965884035,0.006362749074448615,0.05129739383073639
0.05065385142989346,0.0,0.04244168601883512,0.0,0.0,0.10004720204202174,0.0,0.0,0.024133511589707248,0.0,0.14885563791702305,0.03101042051052092,0.0,0.0,0.01768181905400814,0.08246433895464908,0.3374830825796015
0.3988639671921383,0.36347017920956004,0.0,0.0036347842989694775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11065155542188398,0.0,0.0,0.0,0.24713272994589902,0.043015851523662454
0.0,0.13374891721466664,0.11642357167450741,0.1513994824590975,0.0,0.03414509313845677,0.0,0.0,0.0797641013795923,0.16178680746407514,0.002561711382476693,0.0,0.06765348085008968,0.0,0.0,0.0,0.0
0.0,0.0,0.1020246424406743,0.0,0.0,0.12089958377726129,0.0880901951440212,0.0,0.0,0.0,0.3365595579216625,0.034499113690209915,0.04795412009709786,0.0,0.0,0.0,0.059299897443850134
0.1508997215119606,0.15339777857647924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12451773894227054
0.4638476017281447,0.3062743211191086,0.0,0.0,0.0,0.15392220184559463,0.0,0.0,0.05712946127942402,0.0,0.13841640098618224,0.0855517690861734,0.0,0.0,0.0,0.0,0.09738073710761064
0.0,0.0,0.0,0.0,0.0,0.0,0.14118818266290248,0.0,0.0,0.0,0.08761667165838612,0.0,0.08846133328207763,0.0,0.0,0.0,0.09440423133512237
0.021181945612096808,0.07162078442405768,0.04346090392325186,0.065140550304064,0.0,0.0,0.0,0.0,0.056034416123769616,0.0,0.383575192578786,0.17444043258756115,0.05887811662406313,0.0,0.0,0.0,0.0
0.0,0.0,0.213708718977284,0.0,0.06043100864449833,0.09713396406688077,0.0,0.12657111222798484,0.07145805132033019,0.0,0.13924756120966192,0.05788628327998645,0.18226829381917292,0.0,0.0,0.09374874245758694,0.0
0.03990497658683386,0.2544465900691998,0.009177471200382861,0.053370071443322155,0.03489742784429868,0.16839476821106864,0.0,0.0,0.13287080427017564,0.0,0.0,0.0,0.0002933260941161709,0.0,0.0,0.0,0.0
0.0,0.0,0.1972112909230674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11201922153082788,0.0,0.011935171667422164,0.0,0.0,0.03979204120023383,0.0
